Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
96,Conor Coady\Conor-Coady,eng ENG,DF,Wolves,28-011,1993,26.7,40.5,46.4,87.2,1036.7,379.9,7.42,7.83,94.7,21.1,22.2,94.9,11.8,15.9,74.1,0.00,0.00,-0.00,0.07,1.72,0.00,0.00,1.54,Matches
97,Séamus Coleman\Seamus-Coleman,ie IRL,DF,Everton,32-148,1988,9.8,39.9,48.1,83.0,705.8,268.2,19.1,21.1,90.3,16.4,18.5,89.0,4.08,7.14,57.1,0.10,0.08,0.02,0.61,1.73,0.61,0.10,2.24,Matches
98,Aaron Connolly\Aaron-Connolly,ie IRL,FW,Brighton,21-039,2000,8.0,9.00,11.5,78.3,132.6,19.9,5.13,6.25,82.0,3.00,3.50,85.7,0.50,0.63,80.0,0.13,0.03,0.10,0.50,0.25,0.13,0.00,0.38,Matches
99,Liam Cooper\Liam-Cooper,sco SCO,DF,Leeds United,29-190,1991,19.8,58.0,66.0,88.0,1353.5,391.9,12.0,12.7,94.4,33.4,35.2,95.0,12.5,17.5,71.2,0.00,0.00,0.00,0.00,3.28,0.10,0.00,2.83,Matches
100,Jack Cork\Jack-Cork,eng ENG,MF,Burnley,31-256,1989,8.2,25.7,32.2,79.9,427.3,87.0,12.2,14.1,86.2,9.51,10.5,90.7,2.80,4.51,62.2,0.00,0.02,-0.02,0.37,1.95,0.24,0.00,2.32,Matches
101,Hélder Costa\Helder-Costa,pt POR,MF,Leeds United,27-055,1994,9.5,21.2,28.2,75.0,294.6,79.5,13.3,15.1,88.1,6.32,8.32,75.9,0.74,2.11,35.0,0.32,0.09,0.22,0.95,0.74,1.16,0.42,1.37,Matches
102,Vladimír Coufal\Vladimir-Coufal,cz CZE,DF,West Ham,28-198,1992,21.9,33.9,47.5,71.4,597.8,298.3,15.6,17.9,86.8,14.3,19.1,74.7,3.56,7.99,44.6,0.14,0.13,0.00,1.28,2.74,1.23,0.64,3.84,Matches
103,Aaron Cresswell\Aaron-Cresswell,eng ENG,DF,West Ham,31-083,1989,26.0,44.2,59.3,74.4,886.7,425.7,18.4,20.7,88.7,17.8,21.2,84.2,7.31,15.1,48.5,0.23,0.15,0.08,1.54,4.19,0.62,0.42,3.46,Matches
104,Patrick Cutrone\Patrick-Cutrone,it ITA,FWMF,Wolves,23-064,1998,0.3,13.3,16.7,80.0,223.3,6.67,6.67,10.0,66.7,6.67,6.67,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
105,Stuart Dallas\Stuart-Dallas,nir NIR,DFMF,Leeds United,29-323,1991,25.9,51.9,62.9,82.4,885.3,289.2,26.7,29.5,90.6,19.9,23.7,84.0,4.75,7.92,60.0,0.08,0.06,0.02,0.66,3.78,1.04,0.27,4.79,Matches
106,Scott Dann\Scott-Dann,eng ENG,DF,Crystal Palace,34-022,1987,12.0,37.9,44.3,85.7,777.3,354.7,12.6,13.8,91.0,19.8,21.2,93.7,5.33,8.67,61.5,0.00,0.00,0.00,0.08,1.67,0.00,0.00,2.17,Matches
107,Karl Darlow\Karl-Darlow,eng ENG,GK,Newcastle Utd,30-151,1990,25.0,14.6,29.0,50.1,621.4,457.1,1.00,1.00,100.0,4.44,4.60,96.5,9.12,23.4,38.9,0.00,0.00,0.00,0.04,0.32,0.00,0.00,0.00,Matches
108,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,27-318,1993,14.6,40.6,52.1,78.0,725.2,278.0,17.7,19.6,90.2,18.8,22.1,84.8,3.56,8.56,41.6,0.07,0.04,0.03,0.48,2.74,0.62,0.27,2.81,Matches
109,Tom Davies\Tom-Davies,eng ENG,MFDF,Everton,22-251,1998,9.7,35.6,43.5,81.8,675.6,169.8,14.4,16.3,88.6,16.2,18.7,86.7,4.54,6.60,68.8,0.00,0.05,-0.05,0.31,2.27,0.72,0.21,2.68,Matches
110,Keinan Davis\Keinan-Davis,eng ENG,FW,Aston Villa,23-023,1998,0.8,30.0,40.0,75.0,385.0,75.0,18.8,21.3,88.2,10.0,15.0,66.7,0.00,0.00,,0.00,0.00,0.00,1.25,0.00,2.50,0.00,2.50,Matches
111,Leif Davis\Leif-Davis,eng ENG,DF,Leeds United,21-055,2000,0.4,42.5,50.0,85.0,952.5,395.0,12.5,12.5,100.0,25.0,27.5,90.9,5.00,10.0,50.0,0.00,0.00,0.00,0.00,0.00,2.50,0.00,2.50,Matches
112,Craig Dawson\Craig-Dawson,eng ENG,DF,West Ham,30-306,1990,11.0,26.2,32.9,79.6,628.5,175.6,5.09,5.45,93.3,14.5,16.0,90.3,6.55,11.3,58.1,0.00,0.00,0.00,0.09,1.91,0.00,0.00,1.45,Matches
113,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,29-253,1991,19.4,48.2,63.9,75.5,943.7,274.9,20.4,24.4,83.5,18.9,23.1,81.9,7.73,12.7,61.0,0.57,0.42,0.15,3.51,5.72,3.45,0.41,7.63,Matches
114,Liam Delap\Liam-Delap,eng ENG,FW,Manchester City,18-028,2003,0.4,12.5,17.5,71.4,112.5,0.00,10.0,15.0,66.7,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
115,Fabian Delph\Fabian-Delph,eng ENG,MFDF,Everton,31-107,1989,2.4,72.5,82.1,88.3,1262.9,345.8,33.8,36.3,93.1,31.3,33.3,93.8,6.67,10.8,61.5,0.00,0.00,0.00,0.42,5.83,0.42,0.00,6.25,Matches
116,Leander Dendoncker\Leander-Dendoncker,be BEL,MFDF,Wolves,25-327,1995,20.7,33.4,38.6,86.4,625.4,141.1,13.5,15.2,88.9,14.3,16.3,87.6,4.78,5.70,83.9,0.00,0.03,-0.03,0.77,2.13,0.24,0.10,2.08,Matches
117,Mbaye Diagne\Mbaye-Diagne,sn SEN,FW,West Brom,29-131,1991,7.1,11.0,14.4,76.5,170.0,24.9,6.76,7.46,90.6,3.10,5.07,61.1,0.99,1.55,63.6,0.14,0.07,0.07,0.70,0.99,0.14,0.14,0.85,Matches
118,Ibrahima Diallo\Ibrahima-Diallo,fr FRA,MF,Southampton,22-000,1999,5.9,43.6,52.2,83.4,771.4,177.5,19.7,22.2,88.5,19.2,21.5,89.0,3.90,7.46,52.3,0.00,0.03,-0.03,0.68,1.69,0.51,0.00,2.88,Matches
119,Grady Diangana\Grady-Diangana,eng ENG,MFFW,West Brom,22-323,1998,12.1,18.5,25.1,73.7,254.2,63.4,10.7,13.2,80.6,6.78,8.26,82.0,0.41,1.82,22.7,0.00,0.01,-0.01,0.33,1.16,0.50,0.00,1.90,Matches
120,Raphael Dias Belloli\Raphael-Dias-Belloli,br BRA,MF,Leeds United,24-084,1996,18.0,28.1,41.3,68.0,544.1,219.7,12.2,14.2,85.9,10.7,14.4,74.1,4.61,9.72,47.4,0.28,0.27,0.01,2.56,3.28,1.89,0.44,5.78,Matches
121,Rúben Dias\Ruben-Dias,pt POR,DF,Manchester City,23-298,1997,24.8,80.2,85.4,93.9,1725.3,453.3,20.6,21.7,95.0,45.2,46.7,96.7,13.9,16.3,85.6,0.00,0.00,-0.00,0.12,5.36,0.24,0.04,3.87,Matches
122,Eric Dier\Eric-Dier,eng ENG,DF,Tottenham,27-052,1994,21.0,48.3,57.6,83.9,1106.1,360.0,13.0,14.4,90.1,24.5,26.6,92.1,10.5,15.7,67.2,0.00,0.01,-0.01,0.14,2.48,0.24,0.00,2.33,Matches
123,Lucas Digne\Lucas-Digne,fr FRA,DFMF,Everton,27-231,1993,17.8,42.9,59.4,72.3,777.5,305.3,19.9,23.1,86.1,16.9,22.1,76.6,5.06,10.8,46.6,0.34,0.16,0.17,1.29,2.47,1.07,0.79,3.82,Matches
124,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,29-243,1991,4.1,72.0,79.8,90.2,1715.9,518.8,14.9,15.9,93.8,42.9,45.4,94.6,14.1,18.3,77.3,0.00,0.00,0.00,0.00,6.34,0.00,0.00,4.88,Matches
125,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,24-058,1997,6.3,34.8,39.7,87.6,715.7,207.9,11.3,11.7,95.9,16.7,17.9,92.9,6.19,9.05,68.4,0.00,0.00,0.00,0.00,1.59,0.00,0.00,1.11,Matches
126,Moussa Djenepo\Moussa-Djenepo,ml MLI,MF,Southampton,22-266,1998,11.5,21.0,29.2,72.0,321.3,84.9,11.7,14.3,81.8,7.57,9.48,79.8,1.22,2.35,51.9,0.00,0.04,-0.04,0.52,1.39,0.96,0.09,1.74,Matches
127,Matt Doherty\Matt-Doherty,ie IRL,DF,Tottenham,29-051,1992,11.7,46.5,58.5,79.4,747.7,282.7,26.0,29.3,88.6,16.3,20.9,78.3,3.33,6.41,52.0,0.17,0.06,0.11,0.85,1.45,1.03,0.51,2.91,Matches
128,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Arsenal,23-079,1997,14.2,61.7,71.3,86.6,1309.9,350.0,16.5,18.2,91.1,33.7,36.3,93.0,10.9,15.8,68.9,0.00,0.00,0.00,0.07,3.59,0.07,0.00,2.11,Matches
129,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,28-066,1993,23.7,41.9,48.9,85.8,717.3,151.6,19.7,22.4,88.3,17.0,18.9,90.2,3.97,5.19,76.4,0.13,0.10,0.03,0.76,2.66,0.72,0.04,2.24,Matches
130,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,32-052,1989,2.0,26.0,35.5,73.2,856.5,568.5,4.50,4.50,100.0,12.0,12.0,100.0,9.50,19.0,50.0,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,Matches
131,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,29-163,1991,2.9,23.4,32.4,72.3,381.7,209.7,14.1,14.5,97.6,7.93,12.1,65.7,1.38,4.48,30.8,0.00,0.00,0.00,0.00,2.41,0.00,0.00,1.38,Matches
132,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,29-107,1991,24.0,56.4,63.3,89.1,1292.8,350.7,14.5,15.4,94.1,29.2,30.8,95.0,12.2,16.3,74.7,0.00,0.02,-0.02,0.29,3.46,0.00,0.00,2.21,Matches
133,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,23-140,1997,2.0,30.0,44.5,67.4,650.5,128.0,9.00,12.0,75.0,14.5,20.0,72.5,6.00,12.0,50.0,0.00,0.05,-0.05,1.00,0.00,0.50,0.00,0.50,Matches
134,Ederson\Ederson,br BRA,GK,Manchester City,27-203,1993,27.0,24.8,29.7,83.4,673.4,390.8,3.19,3.33,95.6,14.0,14.1,99.2,7.33,12.0,61.3,0.04,0.01,0.02,0.04,0.11,0.07,0.00,0.00,Matches
135,Kyle Edwards\Kyle-Edwards,eng ENG,MFFW,West Brom,23-019,1998,1.3,23.1,26.9,85.7,323.1,70.0,13.8,13.8,100.0,9.23,10.0,92.3,0.00,1.54,0.0,0.00,0.00,0.00,0.00,2.31,0.00,0.00,2.31,Matches
136,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,28-139,1992,21.1,31.6,37.7,83.8,739.6,240.0,8.01,8.86,90.4,16.4,18.3,89.9,6.97,10.0,69.7,0.05,0.01,0.04,0.09,2.89,0.24,0.00,2.32,Matches
137,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,33-180,1987,5.8,48.1,64.5,74.6,887.2,356.9,20.9,23.3,89.6,20.9,27.8,75.2,5.86,12.1,48.6,0.00,0.09,-0.09,1.38,3.45,2.41,1.03,4.14,Matches
138,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-240,1992,11.9,53.6,57.9,92.6,1043.4,216.3,20.7,21.8,94.6,25.0,26.3,95.2,7.48,8.82,84.8,0.00,0.02,-0.02,0.34,3.87,0.42,0.00,3.11,Matches
139,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,33-064,1988,21.5,52.1,60.4,86.2,1133.4,330.8,13.4,14.7,90.9,29.2,31.4,93.0,9.21,13.7,67.3,0.05,0.01,0.04,0.28,2.65,0.00,0.00,1.81,Matches
140,Eberechi Eze\Eberechi-Eze,eng ENG,MF,Crystal Palace,22-252,1998,21.0,31.5,40.0,78.7,492.0,147.1,18.2,20.4,89.0,9.71,12.1,80.0,2.52,5.57,45.3,0.14,0.08,0.06,1.29,2.48,1.10,0.14,4.00,Matches
141,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,35-324,1985,24.0,17.5,28.6,61.4,711.6,518.7,1.63,1.67,97.5,5.42,5.54,97.7,10.5,21.3,49.0,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,Matches
142,Fabinho\Fabinho,br BRA,DFMF,Liverpool,27-136,1993,18.5,72.9,79.5,91.8,1545.3,398.9,19.6,20.9,94.0,41.1,42.9,95.8,11.6,14.8,78.8,0.00,0.02,-0.02,0.16,3.57,0.16,0.05,3.35,Matches
143,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,26-181,1994,26.4,48.5,65.8,73.7,940.6,277.8,22.8,27.2,83.7,17.0,21.2,80.2,7.88,13.7,57.5,0.38,0.36,0.02,2.88,5.42,2.84,0.27,6.89,Matches
144,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,32-015,1989,15.3,29.2,37.1,78.5,651.7,191.9,8.69,10.0,86.9,13.8,16.1,85.8,6.54,10.4,62.9,0.00,0.01,-0.01,0.20,0.92,0.13,0.07,0.98,Matches
145,Fernandinho\Fernandinho,br BRA,MF,Manchester City,35-308,1985,7.8,70.0,80.6,86.8,1321.0,322.2,30.8,33.8,90.9,29.9,33.3,89.6,8.85,12.3,71.9,0.00,0.04,-0.04,0.38,11.4,0.90,0.13,7.18,Matches
146,Sam Field\Sam-Field,eng ENG,MF,West Brom,22-304,1998,0.7,21.4,32.9,65.2,318.6,58.6,14.3,20.0,71.4,5.71,7.14,80.0,1.43,4.29,33.3,0.00,0.00,0.00,0.00,1.43,0.00,0.00,2.86,Matches
147,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,29-157,1991,23.8,31.8,39.9,79.8,464.8,108.1,19.0,22.4,85.2,9.79,12.3,79.5,1.76,2.52,70.0,0.21,0.16,0.05,1.22,2.27,1.09,0.00,3.70,Matches
148,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-196,1991,18.6,33.7,43.9,76.7,553.9,180.4,17.5,19.5,89.8,11.4,14.2,80.3,3.44,7.90,43.5,0.11,0.11,0.00,1.29,4.46,0.97,0.05,3.82,Matches
149,Phil Foden\Phil-Foden,eng ENG,FWMF,Manchester City,20-284,2000,13.9,37.8,46.4,81.4,570.3,116.4,22.7,25.1,90.3,11.9,14.4,83.0,2.23,4.75,47.0,0.22,0.24,-0.02,1.87,1.87,1.15,0.07,3.24,Matches
150,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,20-081,2000,16.7,54.3,62.6,86.7,1151.5,313.7,15.8,17.6,89.8,28.6,31.2,91.7,9.40,12.9,72.7,0.00,0.01,-0.01,0.24,3.83,0.06,0.00,3.05,Matches
151,Pablo Fornals\Pablo-Fornals,es ESP,FWMF,West Ham,25-014,1996,19.0,26.6,34.6,76.9,439.2,123.8,14.4,16.4,87.8,9.42,12.5,75.5,2.42,4.00,60.5,0.16,0.10,0.06,0.95,2.26,1.11,0.16,3.37,Matches
152,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,32-356,1988,3.0,18.0,39.0,46.2,713.0,510.7,3.00,3.00,100.0,4.67,5.33,87.5,10.3,30.3,34.1,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,Matches
153,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,23-065,1998,0.9,72.2,83.3,86.7,1188.9,286.7,33.3,37.8,88.2,35.6,37.8,94.1,3.33,6.67,50.0,0.00,0.33,-0.33,2.22,4.44,1.11,1.11,1.11,Matches
154,Ryan Fraser\Ryan-Fraser,sco SCO,FWMF,Newcastle Utd,27-012,1994,8.4,23.9,36.8,65.0,422.1,151.4,11.0,12.6,86.8,8.81,11.9,74.0,3.33,10.0,33.3,0.24,0.24,0.00,2.86,0.71,1.31,1.19,2.14,Matches
155,Fred\Fred,br BRA,MF,Manchester Utd,28-003,1993,19.4,55.2,63.5,87.0,1107.5,270.3,20.5,22.6,90.9,24.4,26.6,91.5,9.54,12.0,79.7,0.00,0.10,-0.10,0.88,6.34,0.72,0.00,5.52,Matches
156,Ryan Fredericks\Ryan-Fredericks,eng ENG,DFFW,West Ham,28-149,1992,4.9,32.0,44.7,71.7,480.6,169.6,18.6,21.8,85.0,11.2,16.3,68.8,1.43,4.29,33.3,0.20,0.24,-0.04,2.45,1.63,2.24,1.43,2.65,Matches
157,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,34-335,1986,7.8,61.3,75.5,81.2,1165.1,449.1,26.2,29.4,89.1,27.9,32.8,85.2,7.05,11.9,59.1,0.00,0.00,0.00,0.13,5.38,0.26,0.13,4.23,Matches
158,Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,25-128,1995,22.6,22.4,37.5,59.7,413.1,181.2,10.4,13.2,78.9,8.58,14.2,60.4,3.01,8.54,35.2,0.09,0.08,0.01,0.62,1.73,0.62,0.49,2.43,Matches
159,Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,21-030,2000,20.9,28.2,35.2,80.1,507.1,108.9,13.3,15.4,86.3,10.8,12.1,89.3,3.44,6.03,57.1,0.10,0.04,0.06,0.57,2.92,0.62,0.10,1.96,Matches
160,Eric García\Eric-Garcia,es ESP,DF,Manchester City,20-058,2001,2.2,94.5,100.5,94.1,1902.3,551.4,30.9,32.7,94.4,50.5,51.8,97.4,12.7,15.5,82.4,0.00,0.05,-0.05,0.91,9.09,0.00,0.00,5.45,Matches
161,Dwight Gayle\Dwight-Gayle,eng ENG,FWMF,Newcastle Utd,30-142,1990,2.3,15.2,20.0,76.1,206.5,26.5,9.13,10.4,87.5,5.65,7.83,72.2,0.00,0.87,0.0,0.00,0.04,-0.04,0.87,0.00,0.43,0.00,0.87,Matches
162,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,30-121,1990,23.5,17.4,22.7,76.8,456.5,275.8,5.02,5.06,99.2,6.89,7.19,95.9,5.40,10.3,52.5,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,Matches
163,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FW,Aston Villa,25-309,1995,9.0,24.8,36.1,68.6,394.3,124.2,14.4,17.9,80.7,6.67,9.44,70.6,2.56,6.00,42.6,0.00,0.19,-0.19,1.89,1.67,1.44,0.67,2.89,Matches
164,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,31-163,1989,9.0,24.8,34.6,71.7,436.6,159.6,11.4,13.0,88.0,10.8,14.8,72.9,2.33,6.00,38.9,0.00,0.03,-0.03,0.33,1.67,0.33,0.33,1.78,Matches
165,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,FWMF,Wolves,21-040,2000,1.1,40.0,50.9,78.6,595.5,126.4,25.5,29.1,87.5,10.9,11.8,92.3,2.73,7.27,37.5,0.00,0.09,-0.09,2.73,2.73,0.00,0.00,4.55,Matches
166,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,19-270,2001,0.4,75.0,90.0,83.3,1682.5,147.5,20.0,22.5,88.9,32.5,45.0,72.2,20.0,20.0,100.0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,Matches
167,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,34-159,1986,7.9,19.0,25.2,75.4,227.6,27.7,13.5,17.2,78.7,3.04,4.43,68.6,0.76,0.76,100.0,0.00,0.09,-0.09,0.89,0.76,0.13,0.00,0.76,Matches
168,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,23-052,1998,18.7,35.5,42.1,84.1,685.5,175.3,12.3,14.1,87.5,17.8,19.6,90.7,4.33,6.58,65.9,0.05,0.00,0.05,0.00,2.14,0.16,0.05,1.55,Matches
169,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-221,1993,13.3,42.9,51.3,83.6,847.8,196.8,18.1,20.8,87.0,16.8,18.7,89.6,7.07,9.92,71.2,0.08,0.02,0.05,0.68,4.51,0.68,0.08,4.21,Matches
170,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-289,1997,6.6,72.9,80.8,90.2,1723.3,464.5,15.0,16.1,93.4,42.4,45.2,94.0,14.8,18.5,80.3,0.00,0.00,0.00,0.15,4.55,0.00,0.00,5.76,Matches
171,Anthony Gordon\Anthony-Gordon,eng ENG,FWMF,Everton,20-012,2001,1.0,22.0,26.0,84.6,365.0,94.0,12.0,13.0,92.3,8.00,8.00,100.0,2.00,4.00,50.0,0.00,0.00,0.00,1.00,1.00,2.00,0.00,3.00,Matches
172,Karlan Grant\Karlan-Grant,eng ENG,FWMF,West Brom,23-171,1997,12.1,13.2,18.2,72.7,190.5,26.4,7.44,9.42,78.9,4.55,5.29,85.9,0.66,1.24,53.3,0.00,0.00,0.00,0.00,0.41,0.41,0.00,0.74,Matches
173,Demarai Gray\Demarai-Gray,eng ENG,FW,Leicester City,24-253,1996,0.2,35.0,60.0,58.3,435.0,70.0,25.0,25.0,100.0,10.0,10.0,100.0,0.00,5.00,0.0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,Matches
174,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,25-179,1995,22.0,35.6,45.5,78.1,610.3,211.5,18.1,21.5,84.4,12.4,14.5,85.0,3.95,6.55,60.4,0.45,0.37,0.09,3.45,3.32,2.86,0.18,6.82,Matches
175,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-158,2001,13.4,29.3,34.9,83.8,476.6,76.6,16.8,18.4,91.1,9.63,11.3,84.9,2.31,3.73,62.0,0.07,0.06,0.01,0.67,1.19,0.82,0.15,2.01,Matches
176,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,29-266,1991,16.9,46.9,61.7,76.0,963.1,268.9,18.7,22.4,83.6,19.0,22.5,84.5,8.70,15.4,56.5,0.24,0.26,-0.02,2.90,3.79,2.01,0.77,5.03,Matches
177,Kamil Grosicki\Kamil-Grosicki,pl POL,FWMF,West Brom,32-273,1988,1.6,20.0,30.6,65.3,332.5,106.9,8.13,10.0,81.3,9.38,12.5,75.0,1.25,6.25,20.0,0.63,0.06,0.56,1.88,2.50,0.63,0.00,3.13,Matches
178,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,34-057,1987,28.0,15.9,28.5,55.7,593.9,419.0,2.14,2.18,98.4,5.25,5.43,96.7,8.43,20.8,40.5,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,Matches
179,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-135,1990,18.3,65.2,72.4,90.1,1091.3,207.0,33.3,35.5,94.0,25.5,27.7,92.1,5.19,7.10,73.1,0.05,0.19,-0.14,1.69,5.85,1.42,0.00,5.41,Matches
180,Antwoine Hackford\Antwoine-Hackford,eng ENG,DFFW,Sheffield Utd,16-353,2004,0.1,10.0,10.0,100.0,40.0,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
181,Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-259,1994,10.4,16.4,24.2,67.9,264.3,50.5,9.52,13.2,72.3,4.52,6.25,72.3,1.63,2.69,60.7,0.00,0.12,-0.12,0.87,1.25,0.48,0.10,1.83,Matches
182,Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,21-000,2000,0.4,32.5,40.0,81.3,605.0,82.5,12.5,15.0,83.3,17.5,17.5,100.0,2.50,7.50,33.3,0.00,0.00,0.00,0.00,5.00,0.00,0.00,2.50,Matches
183,Jack Harrison\Jack-Harrison,eng ENG,MF,Leeds United,24-108,1996,21.7,25.7,37.2,69.0,436.1,139.1,13.0,16.5,79.0,10.1,12.9,78.2,2.26,5.58,40.5,0.18,0.20,-0.02,1.89,1.11,2.12,0.55,3.46,Matches
184,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,25-235,1995,4.0,26.3,35.3,74.5,577.0,154.0,5.50,7.25,75.9,15.8,18.5,85.1,4.50,8.50,52.9,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.50,Matches
185,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-270,1999,11.0,42.1,49.5,85.0,621.5,100.6,24.6,27.3,90.3,13.1,15.3,85.7,2.73,3.55,76.9,0.18,0.12,0.06,1.18,2.91,1.18,0.18,2.91,Matches
186,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-351,1995,20.1,29.3,36.8,79.6,567.1,130.0,11.1,13.0,85.1,14.2,16.4,86.9,3.83,5.72,67.0,0.00,0.01,-0.01,0.20,2.24,0.10,0.05,1.89,Matches
187,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-232,1992,2.9,47.9,60.3,79.4,1201.7,452.8,7.24,8.62,84.0,26.9,28.6,94.0,13.4,22.1,60.9,0.00,0.00,0.00,0.34,3.45,0.34,0.00,3.79,Matches
188,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,30-042,1991,1.0,37.0,52.0,71.2,829.0,381.0,11.0,13.0,84.6,18.0,25.0,72.0,8.00,13.0,61.5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,Matches
189,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,23-361,1997,4.5,17.3,24.0,72.2,383.8,187.3,5.33,5.33,100.0,8.22,8.22,100.0,3.78,10.2,37.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
190,Jordan Henderson\Jordan-Henderson,eng ENG,MFDF,Liverpool,30-264,1990,18.9,83.2,96.0,86.7,1734.6,454.8,27.3,29.7,92.0,41.3,43.8,94.4,13.7,20.6,66.4,0.05,0.07,-0.02,0.63,10.8,1.59,0.05,7.67,Matches
191,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,29-036,1992,15.1,27.0,33.6,80.1,476.0,113.6,12.1,14.4,84.3,11.1,12.5,89.4,3.05,4.64,65.7,0.07,0.05,0.02,0.26,1.79,0.33,0.07,2.32,Matches
192,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-331,1985,3.8,61.6,82.6,74.5,1202.1,397.6,25.3,31.1,81.4,25.8,31.8,81.0,9.74,14.7,66.1,0.53,0.16,0.37,1.32,9.74,2.89,0.26,13.2,Matches
193,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-243,1992,25.9,24.9,32.9,75.8,399.3,94.0,13.7,16.1,85.3,7.53,9.58,78.6,2.55,5.21,48.9,0.35,0.29,0.06,2.12,0.93,0.77,0.08,1.85,Matches
194,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,19-049,2002,4.4,39.1,52.3,74.8,650.9,230.2,20.5,23.0,89.1,15.0,21.6,69.5,2.95,5.23,56.5,0.00,0.02,-0.02,0.45,1.82,0.68,0.23,2.27,Matches
